uid, num_ratings, log_num_ratings, gini, rating_avg, rating_std, phi_avg, phi_std, proportion_long_tailors, avg_entropy, abnormality, abnormality_CR, itens_avg_num_ratings, avg_rating_from_itens_consumed
172, 23.00000, 4.52356, 0.11210, 3.60870, 0.78272, 0.12645, 0.09946, 0.08696, 1.18121, 0.75629, 0.27569, 763.78261, 4.04489
173, 561.00000, 9.13186, 0.12570, 3.96791, 0.92719, 0.09578, 0.09913, 0.39750, 1.24742, 0.63835, 0.06844, 578.49020, 3.88049
174, 97.00000, 6.59991, 0.14584, 3.64948, 1.01079, 0.18412, 0.11126, 0.05155, 1.29233, 0.68751, 0.15570, 1112.07216, 3.62598
175, 317.00000, 8.30834, 0.14146, 3.98107, 1.07310, 0.14331, 0.10989, 0.16088, 1.30740, 0.86342, 0.22970, 865.62145, 3.74181
176, 78.00000, 6.28540, 0.15430, 3.61538, 1.04733, 0.13550, 0.10071, 0.14103, 1.33884, 0.86603, 0.38387, 818.41026, 3.33815
177, 44.00000, 5.45943, 0.11489, 4.11364, 0.89484, 0.26501, 0.14162, 0.09091, 1.23348, 0.75686, 0.22631, 1600.65909, 3.99229
178, 115.00000, 6.84549, 0.11533, 3.84348, 0.84388, 0.12330, 0.10460, 0.16522, 1.31174, 0.67556, 0.26242, 744.73913, 3.66144
179, 110.00000, 6.78136, 0.24240, 2.65455, 1.18427, 0.15210, 0.11246, 0.14545, 1.32593, 0.86149, 0.27480, 918.69091, 3.40431
180, 59.00000, 5.88264, 0.11336, 3.69492, 0.79338, 0.14688, 0.12636, 0.20339, 1.25535, 0.51186, 0.08234, 887.15254, 3.85116
181, 301.00000, 8.23362, 0.16212, 3.60465, 1.08005, 0.15553, 0.10683, 0.09967, 1.31624, 0.65247, 0.19287, 939.38206, 3.52551
182, 83.00000, 6.37504, 0.16648, 3.83133, 1.19775, 0.20707, 0.12480, 0.07229, 1.29204, 0.88727, 0.33187, 1250.69880, 3.76182
183, 101.00000, 6.65821, 0.14249, 4.09901, 1.17051, 0.13211, 0.10269, 0.10891, 1.24556, 0.90691, 0.35544, 797.92079, 3.80227
184, 84.00000, 6.39232, 0.13283, 4.08333, 1.04372, 0.14902, 0.10623, 0.13095, 1.29682, 0.82624, 0.37734, 900.10714, 3.68530
185, 51.00000, 5.67243, 0.10458, 3.58824, 0.72599, 0.17489, 0.11307, 0.03922, 1.35926, 0.57635, 0.12571, 1056.31373, 3.43120
186, 122.00000, 6.93074, 0.09585, 4.25410, 0.78794, 0.17663, 0.13121, 0.09016, 1.30320, 0.79042, 0.21026, 1066.82787, 3.62195
187, 417.00000, 8.70390, 0.08941, 4.08393, 0.73390, 0.09074, 0.09443, 0.39568, 1.32223, 0.69592, 0.19858, 548.06475, 3.59159
188, 71.00000, 6.14975, 0.19105, 3.16901, 1.10823, 0.13459, 0.10943, 0.18310, 1.33060, 0.74043, 0.19197, 812.91549, 3.40594
189, 31.00000, 4.95420, 0.15713, 4.00000, 1.23828, 0.19082, 0.16083, 0.12903, 1.29556, 0.97989, 0.60575, 1152.54839, 3.61161
190, 153.00000, 7.25739, 0.16615, 3.69935, 1.11853, 0.17195, 0.11628, 0.12418, 1.28011, 0.88327, 0.14860, 1038.58170, 3.80622
191, 30.00000, 4.90689, 0.18867, 3.33333, 1.15470, 0.13836, 0.14170, 0.30000, 1.32914, 0.79549, 0.39404, 835.70000, 3.33324
192, 525.00000, 9.03617, 0.21578, 3.09143, 1.19765, 0.13101, 0.09712, 0.14857, 1.33257, 0.77996, 0.30696, 791.28000, 3.44298
193, 242.00000, 7.91886, 0.12082, 3.67769, 0.84691, 0.12588, 0.10888, 0.26446, 1.22634, 0.64833, 0.32670, 760.31818, 3.93012
194, 59.00000, 5.88264, 0.10602, 3.98305, 0.88066, 0.13689, 0.10435, 0.20339, 1.36439, 0.90954, 0.40896, 826.83051, 3.39730
195, 822.00000, 9.68299, 0.13899, 3.88929, 1.01086, 0.10030, 0.09427, 0.33333, 1.31892, 0.76312, nan, 605.82360, 3.45534
196, 32.00000, 5.00000, 0.10529, 4.06250, 0.80071, 0.22870, 0.13024, 0.12500, 1.16444, 0.64509, 0.09464, 1381.34375, 4.12857
197, 22.00000, 4.45943, 0.14482, 3.90909, 1.06499, 0.23575, 0.14509, 0.09091, 1.21458, 0.77832, 0.20289, 1423.90909, 3.99879
198, 379.00000, 8.56605, 0.14309, 3.74934, 1.00157, 0.14837, 0.09529, 0.06860, 1.33151, 0.74446, 0.16344, 896.13720, 3.49045
199, 402.00000, 8.65105, 0.18244, 3.27612, 1.08991, 0.12045, 0.10332, 0.24627, 1.34078, 0.84930, 0.31782, 727.50249, 3.37089
200, 26.00000, 4.70044, 0.20354, 3.42308, 1.27037, 0.13457, 0.10168, 0.19231, 1.34863, 1.04990, 0.59169, 812.80769, 3.29734
201, 87.00000, 6.44294, 0.12269, 3.95402, 0.92646, 0.12607, 0.12048, 0.25287, 1.32265, 0.78731, 0.30596, 761.47126, 3.59531
202, 670.00000, 9.38802, 0.18210, 3.24925, 1.07240, 0.11351, 0.09186, 0.22687, 1.35436, 0.74733, 0.20445, 685.59254, 3.31515
203, 127.00000, 6.98868, 0.28363, 2.29134, 1.19596, 0.09743, 0.09415, 0.31496, 1.33925, 1.40605, 0.68565, 588.45669, 3.46516
204, 446.00000, 8.80090, 0.14686, 3.55605, 0.97623, 0.14136, 0.09690, 0.11659, 1.32515, 0.64707, 0.17296, 853.80942, 3.48535
205, 153.00000, 7.25739, 0.13912, 4.05882, 1.08358, 0.15211, 0.12287, 0.18954, 1.20860, 0.87237, 0.17018, 918.75817, 4.03114
206, 30.00000, 4.90689, 0.30942, 3.06667, 1.76036, 0.18004, 0.14629, 0.16667, 1.32754, 1.43609, 0.79242, 1087.46667, 3.55303
207, 23.00000, 4.52356, 0.15996, 3.52174, 1.12288, 0.18899, 0.16564, 0.21739, 1.35238, 0.74096, 0.30873, 1141.52174, 3.45698
208, 184.00000, 7.52356, 0.15851, 3.65217, 1.04995, 0.18231, 0.11605, 0.08152, 1.26921, 0.76628, 0.18281, 1101.17935, 3.82807
209, 25.00000, 4.64386, 0.14278, 3.16000, 0.85049, 0.15673, 0.14113, 0.28000, 1.34293, 0.67091, 0.19910, 946.64000, 3.35491
210, 110.00000, 6.78136, 0.16768, 4.02727, 1.36442, 0.10879, 0.07931, 0.18182, 1.38259, 1.43452, 0.53828, 657.07273, 3.03574
211, 35.00000, 5.12928, 0.15704, 3.85714, 1.16677, 0.12769, 0.13208, 0.31429, 1.36622, 1.05371, 0.47352, 771.25714, 3.28026
212, 110.00000, 6.78136, 0.09979, 3.85455, 0.75220, 0.18245, 0.11954, 0.09091, 1.26520, 0.67644, 0.13952, 1102.01818, 3.73852
213, 22.00000, 4.45943, 0.08260, 4.22727, 0.68534, 0.23309, 0.13682, 0.00000, 1.28083, 0.71274, 0.22978, 1407.86364, 3.78017
214, 166.00000, 7.37504, 0.20405, 3.16265, 1.16153, 0.11860, 0.10361, 0.25301, 1.35243, 0.75736, 0.25314, 716.36145, 3.42215
215, 34.00000, 5.08746, 0.07230, 4.55882, 0.78591, 0.22778, 0.12292, 0.00000, 1.33339, 1.13869, 0.56744, 1375.76471, 3.64003
216, 794.00000, 9.63300, 0.17469, 3.23174, 1.03004, 0.10130, 0.08914, 0.30101, 1.30906, 0.79554, 0.19666, 611.85768, 3.52781
217, 20.00000, 4.32193, 0.17568, 3.70000, 1.21828, 0.26198, 0.14711, 0.00000, 1.26473, 0.88600, 0.40376, 1582.35000, 3.81898
218, 86.00000, 6.42626, 0.21682, 3.09302, 1.20419, 0.12106, 0.08702, 0.17442, 1.36233, 0.80640, 0.25434, 731.20930, 3.31742
219, 36.00000, 5.16993, 0.13194, 3.33333, 0.86189, 0.18944, 0.12464, 0.02778, 1.34850, 0.60476, 0.19196, 1144.19444, 3.57209
220, 102.00000, 6.67243, 0.11195, 4.21569, 0.91875, 0.18095, 0.12119, 0.09804, 1.27469, 0.71935, 0.19583, 1092.91176, 3.81259
221, 29.00000, 4.85798, 0.18342, 3.24138, 1.09071, 0.11784, 0.10797, 0.34483, 1.35179, 0.80357, 0.19831, 711.72414, 3.46336
222, 80.00000, 6.32193, 0.09690, 4.08750, 0.79863, 0.21131, 0.13304, 0.07500, 1.29149, 0.60534, 0.18955, 1276.32500, 3.74136
223, 256.00000, 8.00000, 0.20410, 3.44141, 1.27590, 0.14037, 0.10882, 0.14453, 1.36986, 0.99957, 0.44382, 847.82031, 3.32719
224, 204.00000, 7.67243, 0.17550, 3.40196, 1.08059, 0.17131, 0.11713, 0.09314, 1.25940, 0.86014, 0.37537, 1034.74020, 3.87457
225, 508.00000, 8.98868, 0.17368, 3.43307, 1.09574, 0.11005, 0.10374, 0.34252, 1.30176, 0.75240, 0.16370, 664.71063, 3.68278
226, 21.00000, 4.39232, 0.16381, 3.57143, 1.07571, 0.18614, 0.11595, 0.09524, 1.25090, 0.76074, 0.15566, 1124.28571, 3.68118
227, 28.00000, 4.80735, 0.17624, 3.28571, 1.08379, 0.21154, 0.11552, 0.03571, 1.30258, 0.76548, 0.18541, 1277.71429, 3.63981
228, 31.00000, 4.95420, 0.12591, 4.00000, 1.09545, 0.18195, 0.13259, 0.03226, 1.35053, 0.83479, 0.27097, 1098.96774, 3.54669
229, 212.00000, 7.72792, 0.17583, 3.42925, 1.09271, 0.12539, 0.11399, 0.24528, 1.34586, 0.77528, 0.26730, 757.33019, 3.47559
230, 179.00000, 7.48382, 0.11002, 4.09497, 0.87212, 0.15995, 0.11416, 0.14525, 1.30449, 0.74839, 0.24161, 966.11173, 3.72844
231, 97.00000, 6.59991, 0.12965, 4.22680, 1.17708, 0.22024, 0.13089, 0.08247, 1.24739, 0.87008, 0.31989, 1330.25773, 3.80550
232, 90.00000, 6.49185, 0.18335, 3.56667, 1.20905, 0.15512, 0.11006, 0.08889, 1.31278, 0.83134, 0.42904, 936.94444, 3.72397
233, 53.00000, 5.72792, 0.06678, 4.58491, 0.69154, 0.15872, 0.11328, 0.13208, 1.28334, 0.86541, 0.34411, 958.67925, 3.84085
234, 29.00000, 4.85798, 0.09490, 4.31034, 0.89056, 0.17006, 0.13396, 0.10345, 1.23693, 0.77870, 0.40290, 1027.17241, 3.85194
235, 440.00000, 8.78136, 0.11877, 4.08636, 0.93614, 0.11271, 0.10222, 0.29091, 1.27872, 0.69984, 0.27589, 680.77273, 3.80250
236, 62.00000, 5.95420, 0.16376, 3.69355, 1.13929, 0.24652, 0.12449, 0.06452, 1.20585, 0.80373, 0.30786, 1488.96774, 4.02540
237, 166.00000, 7.37504, 0.16598, 3.40361, 1.05589, 0.15712, 0.11154, 0.12651, 1.32743, 0.71753, 0.23927, 949.01807, 3.51547
238, 258.00000, 8.01123, 0.12219, 3.78682, 0.85364, 0.09145, 0.08811, 0.34884, 1.25336, 0.68924, 0.12428, 552.34496, 3.86245
239, 71.00000, 6.14975, 0.12666, 4.14085, 1.03228, 0.20629, 0.13225, 0.07042, 1.22736, 0.78125, 0.21350, 1246.01408, 3.97804
240, 143.00000, 7.15987, 0.13361, 3.30070, 0.83947, 0.18652, 0.11538, 0.05594, 1.26856, 0.72346, 0.13409, 1126.59441, 3.77021
241, 57.00000, 5.83289, 0.13088, 3.96491, 0.99937, 0.19955, 0.11736, 0.07018, 1.27059, 0.72805, 0.26512, 1205.28070, 3.86180
242, 273.00000, 8.09276, 0.17567, 3.20513, 1.02633, 0.15092, 0.10581, 0.12088, 1.33440, 0.84572, 0.21294, 911.55678, 3.57568
243, 33.00000, 5.04439, 0.17978, 3.60606, 1.19738, 0.20489, 0.12911, 0.09091, 1.24642, 0.81311, 0.14911, 1237.54545, 3.91556
244, 85.00000, 6.40939, 0.09810, 4.10588, 0.81684, 0.21164, 0.12188, 0.04706, 1.26987, 0.59731, 0.13280, 1278.30588, 3.78888
245, 764.00000, 9.57743, 0.19557, 2.67147, 0.96229, 0.11045, 0.08903, 0.22382, 1.32642, 0.88352, 0.22171, 667.12958, 3.45785
246, 29.00000, 4.85798, 0.12366, 4.00000, 0.92582, 0.21318, 0.13345, 0.10345, 1.28373, 0.87484, 0.16740, 1287.58621, 3.72373
247, 31.00000, 4.95420, 0.12639, 3.93548, 0.92864, 0.16361, 0.11442, 0.06452, 1.21910, 0.74189, 0.28088, 988.22581, 3.97855
248, 34.00000, 5.08746, 0.10880, 4.20588, 0.88006, 0.23761, 0.14671, 0.05882, 1.26422, 0.85854, 0.37845, 1435.14706, 3.67363
249, 110.00000, 6.78136, 0.15555, 3.94545, 1.16396, 0.19236, 0.11651, 0.04545, 1.28367, 0.96814, 0.27587, 1161.86364, 3.72735
250, 20.00000, 4.32193, 0.11933, 3.75000, 0.85070, 0.18963, 0.15823, 0.20000, 1.30976, 0.66088, 0.28330, 1145.35000, 3.42915
251, 73.00000, 6.18982, 0.11421, 3.57534, 0.78027, 0.18198, 0.11121, 0.08219, 1.30081, 0.54766, 0.15543, 1099.15068, 3.66383
252, 60.00000, 5.90689, 0.09896, 4.01667, 0.77002, 0.17440, 0.11831, 0.05000, 1.36199, 0.75728, 0.27234, 1053.36667, 3.53829
253, 53.00000, 5.72792, 0.10377, 3.92453, 0.87374, 0.15612, 0.14348, 0.20755, 1.24771, 0.56996, 0.19263, 942.94340, 3.88363
254, 23.00000, 4.52356, 0.09695, 3.78261, 0.73587, 0.15008, 0.11548, 0.17391, 1.30701, 0.58902, 0.04582, 906.47826, 3.71348
255, 244.00000, 7.93074, 0.06817, 4.01639, 0.60156, 0.15492, 0.11017, 0.11066, 1.32069, 0.63231, 0.17218, 935.71721, 3.54491
256, 95.00000, 6.56986, 0.14518, 3.85263, 1.03110, 0.16200, 0.11455, 0.12632, 1.28777, 0.73417, 0.14567, 978.45263, 3.64147
257, 53.00000, 5.72792, 0.09514, 4.45283, 0.97203, 0.22327, 0.14154, 0.07547, 1.29711, 0.96665, 0.29623, 1348.54717, 3.70424
258, 145.00000, 7.17991, 0.16444, 3.71724, 1.12239, 0.18405, 0.12042, 0.05517, 1.27616, 0.88079, 0.21069, 1111.68276, 3.74939
259, 139.00000, 7.11894, 0.10500, 4.03597, 0.82892, 0.17996, 0.11664, 0.07914, 1.26202, 0.61372, 0.11056, 1086.98561, 3.86176
260, 154.00000, 7.26679, 0.18704, 3.31169, 1.12905, 0.14351, 0.11341, 0.15584, 1.35809, 0.76095, 0.28585, 866.80519, 3.22599
261, 354.00000, 8.46761, 0.16109, 3.57627, 1.05975, 0.12848, 0.09830, 0.19774, 1.31529, 0.66324, 0.41146, 776.01977, 3.53354
262, 106.00000, 6.72792, 0.17598, 3.33019, 1.07546, 0.14786, 0.10915, 0.13208, 1.37124, 0.77788, 0.24783, 893.09434, 3.24807
263, 92.00000, 6.52356, 0.16885, 3.66304, 1.15099, 0.23933, 0.12017, 0.02174, 1.28157, 0.78124, 0.28993, 1445.57609, 3.79408
264, 480.00000, 8.90689, 0.19263, 2.78542, 0.99571, 0.13393, 0.09457, 0.11250, 1.32308, 0.89726, 0.36706, 808.96458, 3.50905
265, 98.00000, 6.61471, 0.10708, 4.19388, 0.89279, 0.15978, 0.12450, 0.13265, 1.24807, 0.68775, 0.20133, 965.09184, 3.91830
266, 50.00000, 5.64386, 0.07434, 4.52000, 0.70682, 0.21497, 0.14514, 0.14000, 1.16908, 0.63374, 0.12870, 1298.40000, 4.11731
267, 131.00000, 7.03342, 0.14724, 3.38931, 0.92464, 0.15835, 0.11461, 0.13740, 1.29077, 0.73485, 0.26607, 956.41221, 3.74504
268, 261.00000, 8.02791, 0.17568, 3.39464, 1.11347, 0.11345, 0.09282, 0.23372, 1.35976, 0.86643, 0.32472, 685.21839, 3.25692
269, 30.00000, 4.90689, 0.17719, 3.80000, 1.27035, 0.15011, 0.12625, 0.13333, 1.33185, 1.02867, 0.44133, 906.66667, 3.59265
270, 126.00000, 6.97728, 0.10014, 4.19841, 0.82965, 0.17123, 0.12854, 0.12698, 1.24236, 0.69504, 0.15963, 1034.25397, 3.86684
271, 312.00000, 8.28540, 0.12426, 3.95833, 0.92909, 0.14763, 0.10405, 0.11218, 1.32552, 0.73956, 0.22875, 891.68910, 3.52970
272, 482.00000, 8.91289, 0.18228, 3.65353, 1.22952, 0.13924, 0.09921, 0.13693, 1.33581, 0.87348, 0.30093, 840.98963, 3.46471
273, 187.00000, 7.54689, 0.12716, 3.72727, 0.90129, 0.17195, 0.11291, 0.10160, 1.33787, 0.80837, 0.23849, 1038.59893, 3.53506
274, 148.00000, 7.20945, 0.09905, 4.24324, 0.84613, 0.17478, 0.11059, 0.04730, 1.28051, 0.66102, 0.15766, 1055.68919, 3.75939
275, 89.00000, 6.47573, 0.12473, 4.24719, 1.10042, 0.19462, 0.11656, 0.04494, 1.25852, 0.99298, 0.19791, 1175.48315, 3.81742
276, 23.00000, 4.52356, 0.14815, 3.52174, 0.99405, 0.16823, 0.13342, 0.13043, 1.29545, 0.61657, 0.19956, 1016.13043, 3.77370
277, 22.00000, 4.45943, 0.09756, 3.72727, 0.76730, 0.31753, 0.12121, 0.04545, 1.25423, 0.39084, 0.14732, 1917.86364, 3.89890
278, 198.00000, 7.62936, 0.12621, 3.96465, 0.93100, 0.05284, 0.06000, 0.63636, 1.39251, 1.12618, 0.45828, 319.12626, 2.90706
279, 47.00000, 5.55459, 0.20079, 2.87234, 1.05536, 0.14199, 0.11823, 0.19149, 1.28094, 0.99687, 0.39918, 857.59574, 3.73528
280, 50.00000, 5.64386, 0.14020, 3.94000, 1.05772, 0.14575, 0.10694, 0.14000, 1.23929, 0.78227, 0.11836, 880.36000, 3.95422
281, 111.00000, 6.79442, 0.15465, 3.89189, 1.13098, 0.15418, 0.12883, 0.23423, 1.26209, 0.88898, 0.15521, 931.26126, 3.90785
282, 29.00000, 4.85798, 0.12373, 3.51724, 0.82897, 0.19273, 0.14575, 0.06897, 1.27635, 0.49814, 0.06871, 1164.10345, 3.60173
283, 27.00000, 4.75489, 0.00719, 4.96296, 0.19245, 0.19560, 0.14576, 0.11111, 1.30141, 1.44982, 0.75077, 1181.40741, 3.51315
284, 471.00000, 8.87958, 0.25505, 3.02123, 1.36661, 0.12025, 0.10237, 0.24841, 1.34608, 0.91128, 0.43306, 726.31635, 3.30334
285, 139.00000, 7.11894, 0.11396, 4.16547, 0.91364, 0.10689, 0.08776, 0.28058, 1.25895, 0.76703, 0.21702, 645.59712, 3.84929
286, 43.00000, 5.42626, 0.12784, 3.88372, 0.93119, 0.25241, 0.13413, 0.02326, 1.22120, 0.63296, 0.18442, 1524.53488, 3.96212
287, 103.00000, 6.68650, 0.10141, 3.70874, 0.72262, 0.15765, 0.11386, 0.09709, 1.27511, 0.51782, 0.10199, 952.19417, 3.82382
288, 56.00000, 5.80735, 0.06108, 4.58929, 0.59625, 0.22123, 0.12457, 0.05357, 1.26323, 0.87979, 0.30237, 1336.25000, 3.79630
289, 74.00000, 6.20945, 0.11741, 3.90541, 0.87849, 0.19716, 0.12087, 0.08108, 1.20162, 0.55375, 0.14407, 1190.82432, 3.97930
290, 33.00000, 5.04439, 0.21740, 3.30303, 1.31065, 0.22449, 0.14099, 0.06061, 1.25511, 1.13368, 0.67209, 1355.90909, 3.89663
291, 102.00000, 6.67243, 0.08731, 4.13725, 0.75831, 0.13361, 0.11160, 0.10784, 1.25253, 0.63259, 0.22649, 807.00980, 3.85785
292, 41.00000, 5.35755, 0.13399, 3.75610, 0.94288, 0.21988, 0.14458, 0.07317, 1.31156, 0.59759, 0.25971, 1328.09756, 3.66122
293, 317.00000, 8.30834, 0.25649, 3.24606, 1.51240, 0.10371, 0.09568, 0.30599, 1.29215, 0.97250, nan, 626.38170, 3.55438
294, 49.00000, 5.61471, 0.16231, 3.48980, 1.04328, 0.13639, 0.10286, 0.16327, 1.31206, 0.85326, 0.35762, 823.77551, 3.72047
295, 191.00000, 7.57743, 0.16653, 3.76440, 1.16166, 0.17289, 0.11793, 0.09948, 1.30362, 0.76876, 0.22762, 1044.27749, 3.61046
296, 97.00000, 6.59991, 0.23112, 3.59794, 1.57228, 0.11149, 0.08878, 0.26804, 1.37737, 1.29922, 0.42293, 673.38144, 3.45722
297, 89.00000, 6.47573, 0.11615, 4.00000, 0.86603, 0.22171, 0.12497, 0.04494, 1.19673, 0.65528, 0.15454, 1339.12360, 4.03245
298, 27.00000, 4.75489, 0.10552, 3.92593, 0.82862, 0.16202, 0.13537, 0.22222, 1.34078, 0.43131, 0.07294, 978.59259, 3.62067
299, 104.00000, 6.70044, 0.10501, 4.16346, 0.86024, 0.15831, 0.12084, 0.16346, 1.22480, 0.61523, 0.10990, 956.21154, 3.96178
300, 249.00000, 7.96000, 0.11337, 4.18072, 0.93943, 0.16413, 0.10546, 0.08835, 1.24970, 0.77528, 0.28858, 991.31727, 3.80145
301, 357.00000, 8.47978, 0.16674, 3.80112, 1.16706, 0.14806, 0.10608, 0.12045, 1.32968, 0.79896, 0.27222, 894.30532, 3.54751
302, 788.00000, 9.62205, 0.23583, 2.86929, 1.20858, 0.11181, 0.09193, 0.24873, 1.34746, 0.82089, nan, 675.35279, 3.30191
303, 209.00000, 7.70736, 0.15819, 3.86124, 1.14559, 0.13737, 0.10187, 0.14833, 1.29029, 0.87850, 0.23683, 829.73206, 3.75401
304, 27.00000, 4.75489, 0.19059, 3.55556, 1.25064, 0.08596, 0.08993, 0.37037, 1.20296, 0.88796, 0.40077, 519.18519, 3.88951
305, 157.00000, 7.29462, 0.31150, 2.56051, 1.43820, 0.07562, 0.07550, 0.45860, 1.37760, 1.06523, 0.42044, 456.74522, 3.03736
306, 193.00000, 7.59246, 0.10168, 3.93782, 0.76803, 0.16144, 0.11052, 0.11917, 1.33322, 0.68317, 0.20355, 975.07254, 3.53306
307, 182.00000, 7.50779, 0.07314, 4.59341, 0.86654, 0.12639, 0.10856, 0.20879, 1.18230, 0.84783, 0.35856, 763.38462, 4.08892
308, 557.00000, 9.12153, 0.13728, 3.38600, 0.88351, 0.13016, 0.09639, 0.16338, 1.30413, 0.50820, 0.10374, 786.18671, 3.60598
309, 123.00000, 6.94251, 0.08948, 4.04065, 0.70593, 0.21125, 0.12068, 0.05691, 1.25647, 0.56160, 0.12695, 1275.94309, 3.79756
310, 223.00000, 7.80090, 0.19577, 3.42601, 1.23122, 0.12426, 0.11388, 0.26009, 1.34952, 1.00132, 0.40006, 750.52018, 3.35949
311, 20.00000, 4.32193, 0.12349, 4.15000, 1.08942, 0.29613, 0.13859, 0.05000, 1.23912, 0.81073, 0.23035, 1788.60000, 3.81816
312, 57.00000, 5.83289, 0.08237, 3.73684, 0.61314, 0.15671, 0.13195, 0.14035, 1.17722, 0.49542, 0.07496, 946.50877, 4.07033
313, 26.00000, 4.70044, 0.10586, 4.03846, 0.82369, 0.18956, 0.14066, 0.11538, 1.30691, 0.62098, 0.13726, 1144.96154, 3.71689
314, 293.00000, 8.19476, 0.16506, 3.69625, 1.12257, 0.12924, 0.10307, 0.16041, 1.23366, 0.86051, 0.29447, 780.60068, 3.93525
315, 22.00000, 4.45943, 0.15775, 3.86364, 1.16682, 0.16021, 0.12734, 0.09091, 1.21727, 0.82611, 0.37064, 967.68182, 3.88800
316, 77.00000, 6.26679, 0.10021, 4.11688, 0.77755, 0.19027, 0.12591, 0.07792, 1.34118, 0.74982, 0.34575, 1149.20779, 3.48496
317, 21.00000, 4.39232, 0.12024, 3.80952, 0.92839, 0.22595, 0.11911, 0.04762, 1.20019, 0.58719, 0.37495, 1364.76190, 4.07489
318, 21.00000, 4.39232, 0.11933, 3.95238, 0.92066, 0.16328, 0.10761, 0.04762, 1.27059, 0.68523, 0.20553, 986.19048, 3.80469
319, 721.00000, 9.49386, 0.16647, 3.26352, 1.00963, 0.10633, 0.09331, 0.28849, 1.29976, 0.62618, 0.22192, 642.25798, 3.57528
320, 21.00000, 4.39232, 0.09738, 4.23810, 0.83095, 0.19506, 0.15349, 0.04762, 1.28150, 0.73363, 0.37450, 1178.19048, 3.79288
321, 222.00000, 7.79442, 0.21001, 3.26126, 1.22723, 0.14816, 0.11139, 0.14865, 1.36393, 0.85561, 0.34598, 894.86036, 3.38997
322, 40.00000, 5.32193, 0.08399, 4.45000, 0.78283, 0.20896, 0.14294, 0.12500, 1.23662, 0.83436, 0.27058, 1262.12500, 3.97337
323, 118.00000, 6.88264, 0.15662, 3.78814, 1.10052, 0.18843, 0.12637, 0.07627, 1.27280, 0.81700, 0.24967, 1138.13559, 3.77705
324, 76.00000, 6.24793, 0.17376, 3.32895, 1.08797, 0.17583, 0.11563, 0.05263, 1.29394, 0.77237, 0.36133, 1062.03947, 3.70311
325, 43.00000, 5.42626, 0.14568, 4.04651, 1.15374, 0.10645, 0.07590, 0.18605, 1.38244, 1.24956, 0.73115, 642.97674, 3.18770
326, 379.00000, 8.56605, 0.14324, 3.33509, 0.89449, 0.14663, 0.10331, 0.10026, 1.26411, 0.79633, 0.24142, 885.67282, 3.81766
327, 236.00000, 7.88264, 0.14286, 3.66949, 0.98978, 0.09335, 0.10189, 0.38559, 1.21826, 0.72048, 0.06657, 563.84746, 3.94330
328, 62.00000, 5.95420, 0.15168, 3.03226, 0.86778, 0.18078, 0.11725, 0.04839, 1.35427, 0.66243, 0.21745, 1091.90323, 3.38440
329, 764.00000, 9.57743, 0.22782, 2.72644, 1.11691, 0.11333, 0.09101, 0.21859, 1.34071, 0.91067, 0.26591, 684.48429, 3.37455
330, 76.00000, 6.24793, 0.10255, 4.01316, 0.79151, 0.15679, 0.12260, 0.11842, 1.22848, 0.61573, 0.16935, 947.03947, 3.84606
331, 584.00000, 9.18982, 0.14835, 3.76541, 1.04845, 0.10876, 0.09466, 0.27740, 1.31597, 0.72164, 0.18860, 656.91267, 3.52840
332, 67.00000, 6.06609, 0.10599, 4.28358, 0.98174, 0.18464, 0.13782, 0.10448, 1.23001, 0.80606, 0.21861, 1115.25373, 3.93170
333, 227.00000, 7.82655, 0.19463, 3.35242, 1.17836, 0.10981, 0.09385, 0.24670, 1.25227, 0.99239, 0.33289, 663.22907, 3.89093
334, 61.00000, 5.93074, 0.10271, 3.95082, 0.80470, 0.13733, 0.10631, 0.09836, 1.28344, 0.63077, 0.23578, 829.47541, 3.77529
335, 148.00000, 7.20945, 0.30950, 2.50000, 1.40214, 0.14257, 0.11240, 0.17568, 1.29469, 1.36580, 0.83658, 861.12838, 3.54329
336, 107.00000, 6.74147, 0.11734, 4.30841, 1.09382, 0.16344, 0.12129, 0.13084, 1.35343, 1.28300, 0.42418, 987.18692, 3.28884
337, 198.00000, 7.62936, 0.18701, 3.52525, 1.20779, 0.12894, 0.11205, 0.25253, 1.37700, 0.87706, 0.39614, 778.77273, 3.17465
338, 362.00000, 8.49985, 0.14414, 3.66575, 0.98823, 0.14762, 0.10131, 0.12155, 1.30709, 0.59485, 0.10725, 891.63536, 3.54860
339, 124.00000, 6.95420, 0.09834, 4.02419, 0.79084, 0.11613, 0.10104, 0.19355, 1.24087, 0.56465, 0.14707, 701.42742, 3.91717
340, 108.00000, 6.75489, 0.14589, 3.52778, 0.96149, 0.16249, 0.11962, 0.16667, 1.24580, 0.76835, 0.25242, 981.46296, 3.89257
341, 20.00000, 4.32193, 0.11548, 4.20000, 0.95145, 0.20277, 0.14304, 0.05000, 1.28629, 0.85072, 0.16713, 1224.75000, 3.79480
342, 123.00000, 6.94251, 0.12525, 3.69106, 0.86962, 0.20346, 0.12061, 0.03252, 1.33481, 0.55498, 0.11911, 1228.91870, 3.58823
343, 297.00000, 8.21432, 0.11888, 4.04714, 0.93963, 0.12704, 0.10024, 0.19865, 1.33541, 0.94726, 0.30873, 767.31650, 3.39406
