iid, gini, variation, num_ratings, rating_avg, rating_std, phi, avg_phi, entropy, entropy_of_consumed_sum, entropy_of_consumed_avg, proportion_long_tailors
204, 0.20002, 0.36338, 203.00000, 2.92118, 1.06413, 0.10121, 0.00050, 1.44635, 0.10121, 0.00050, 0.51724
205, 0.16877, 0.30654, 85.00000, 3.61176, 1.11370, 0.04386, 0.00052, 1.45105, 0.04386, 0.00052, 0.40000
206, 0.15214, 0.28558, 82.00000, 3.67073, 1.05474, 0.03972, 0.00048, 1.34645, 0.03972, 0.00048, 0.51220
207, 0.19270, 0.34862, 219.00000, 3.13242, 1.09452, 0.10268, 0.00047, 1.46257, 0.10268, 0.00047, 0.46575
208, 0.23842, 0.42899, 651.00000, 2.63134, 1.12968, 0.28462, 0.00044, 1.48537, 0.28462, 0.00044, 0.45929
209, 0.21785, 0.40202, 52.00000, 2.46154, 0.99925, 0.03384, 0.00065, 1.36243, 0.03384, 0.00065, 0.51923
210, 0.14861, 0.29417, 41.00000, 3.14634, 0.93704, 0.02256, 0.00055, 1.23116, 0.02256, 0.00055, 0.39024
211, 0.10622, 0.20661, 34.00000, 3.55882, 0.74635, 0.01864, 0.00055, 1.08266, 0.01864, 0.00055, 0.55882
212, 0.26720, 0.49828, 14.00000, 1.92857, 0.99725, 0.00720, 0.00051, 1.23966, 0.00720, 0.00051, 0.64286
213, 0.12914, 0.25204, 123.00000, 4.05691, 1.02670, 0.03718, 0.00030, 1.27410, 0.03718, 0.00030, 0.43089
214, 0.10114, 0.19510, 28.00000, 4.25000, 0.84437, 0.01401, 0.00050, 1.12094, 0.01401, 0.00050, 0.42857
215, 0.14143, 0.26517, 160.00000, 3.80625, 1.01248, 0.07169, 0.00045, 1.35062, 0.07169, 0.00045, 0.46250
216, 0.21993, 0.39214, 355.00000, 3.18310, 1.24997, 0.16119, 0.00045, 1.56711, 0.16119, 0.00045, 0.51831
217, 0.22545, 0.41239, 64.00000, 2.62500, 1.09109, 0.03356, 0.00052, 1.45382, 0.03356, 0.00052, 0.37500
218, 0.17417, 0.32358, 195.00000, 3.12821, 1.01483, 0.10445, 0.00054, 1.39878, 0.10445, 0.00054, 0.36410
219, 0.15844, 0.29416, 22.00000, 3.18182, 0.95799, 0.01399, 0.00064, 1.32667, 0.01399, 0.00064, 0.18182
220, 0.25840, 0.48784, 28.00000, 1.82143, 0.90487, 0.01895, 0.00068, 1.16326, 0.01895, 0.00068, 0.32143
221, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
222, 0.12566, 0.24155, 329.00000, 3.54711, 0.85810, 0.13573, 0.00041, 1.23132, 0.13573, 0.00041, 0.42857
223, 0.13551, 0.25631, 1412.00000, 3.94688, 1.01198, 0.41042, 0.00029, 1.32103, 0.41042, 0.00029, 0.47096
224, 0.15168, 0.28157, 386.00000, 3.39119, 0.95609, 0.17485, 0.00045, 1.35371, 0.17485, 0.00045, 0.42487
225, 0.15658, 0.29086, 254.00000, 3.17323, 0.92480, 0.13284, 0.00052, 1.32793, 0.13284, 0.00052, 0.44882
226, 0.00000, 0.00000, 1.00000, 2.00000, 0.00000, 0.00009, 0.00009, 0.00000, 0.00009, 0.00009, 0.00000
227, 0.20020, 0.36708, 129.00000, 2.67442, 0.98554, 0.06581, 0.00051, 1.37925, 0.06581, 0.00051, 0.50388
228, 0.24176, 0.44032, 13.00000, 2.15385, 0.98710, 0.00958, 0.00074, 1.28529, 0.00958, 0.00074, 0.38462
229, 0.15902, 0.28966, 108.00000, 3.50000, 1.01852, 0.06665, 0.00062, 1.39481, 0.06665, 0.00062, 0.36111
230, 0.14160, 0.26694, 349.00000, 3.45272, 0.92300, 0.17438, 0.00050, 1.30858, 0.17438, 0.00050, 0.41261
231, 0.23148, 0.41358, 660.00000, 3.19242, 1.32133, 0.28268, 0.00043, 1.57105, 0.28268, 0.00043, 0.47727
232, 0.10223, 0.19746, 346.00000, 4.07514, 0.80586, 0.11565, 0.00033, 1.14351, 0.11565, 0.00033, 0.43931
233, 0.17224, 0.31262, 235.00000, 3.61277, 1.13183, 0.09564, 0.00041, 1.46064, 0.09564, 0.00041, 0.43830
234, 0.27057, 0.49411, 147.00000, 2.22449, 1.10290, 0.08607, 0.00059, 1.40718, 0.08607, 0.00059, 0.41497
235, 0.14615, 0.27381, 927.00000, 3.69687, 1.01278, 0.35092, 0.00038, 1.36523, 0.35092, 0.00038, 0.43797
236, 0.15689, 0.29371, 326.00000, 3.30368, 0.97181, 0.14723, 0.00045, 1.35662, 0.14723, 0.00045, 0.41718
237, 0.18438, 0.33887, 257.00000, 2.97276, 1.00935, 0.12775, 0.00050, 1.40995, 0.12775, 0.00050, 0.42802
238, 0.25347, 0.45704, 32.00000, 2.81250, 1.30600, 0.01540, 0.00048, 1.48994, 0.01540, 0.00048, 0.37500
239, 0.23000, 0.41258, 168.00000, 2.87500, 1.18971, 0.07259, 0.00043, 1.53516, 0.07259, 0.00043, 0.44643
240, 0.22514, 0.40869, 45.00000, 2.71111, 1.12052, 0.02439, 0.00054, 1.47958, 0.02439, 0.00054, 0.66667
241, 0.17672, 0.32808, 29.00000, 3.31034, 1.10529, 0.01989, 0.00069, 1.40784, 0.01989, 0.00069, 0.37931
242, 0.15795, 0.29623, 80.00000, 3.50000, 1.04336, 0.03251, 0.00041, 1.38329, 0.03251, 0.00041, 0.51250
243, 0.23333, 0.44924, 10.00000, 2.10000, 0.99443, 0.00563, 0.00056, 0.94335, 0.00563, 0.00056, 0.40000
244, 0.23684, 0.43719, 10.00000, 1.90000, 0.87560, 0.00579, 0.00058, 1.08890, 0.00579, 0.00058, 0.50000
245, 0.17080, 0.31782, 11.00000, 3.00000, 1.00000, 0.00642, 0.00058, 1.26365, 0.00642, 0.00058, 0.54545
246, 0.10345, 0.19982, 716.00000, 4.18855, 0.83753, 0.22352, 0.00031, 1.14910, 0.22352, 0.00031, 0.49162
247, 0.13137, 0.24714, 477.00000, 3.86583, 0.95642, 0.18383, 0.00039, 1.30733, 0.18383, 0.00039, 0.46331
248, 0.18675, 0.34447, 138.00000, 2.91304, 1.00712, 0.07481, 0.00054, 1.39531, 0.07481, 0.00054, 0.55072
249, 0.13352, 0.25073, 261.00000, 3.75862, 0.94420, 0.11691, 0.00045, 1.31042, 0.11691, 0.00045, 0.43295
250, 0.24530, 0.45073, 30.00000, 2.60000, 1.19193, 0.01653, 0.00055, 1.45303, 0.01653, 0.00055, 0.60000
251, 0.14972, 0.28412, 18.00000, 3.27778, 0.95828, 0.01191, 0.00066, 1.29987, 0.01191, 0.00066, 0.66667
252, 0.14444, 0.27106, 367.00000, 3.26975, 0.88752, 0.16900, 0.00046, 1.28998, 0.16900, 0.00046, 0.45504
253, 0.15911, 0.29320, 738.00000, 3.52439, 1.03406, 0.30913, 0.00042, 1.40930, 0.30913, 0.00042, 0.44580
254, 0.13743, 0.26219, 38.00000, 3.07895, 0.81809, 0.02060, 0.00054, 1.20097, 0.02060, 0.00054, 0.39474
255, 0.27696, 0.51993, 66.00000, 2.06061, 1.07958, 0.03814, 0.00058, 1.35352, 0.03814, 0.00058, 0.46970
256, 0.21766, 0.39367, 218.00000, 2.65138, 1.04618, 0.11482, 0.00053, 1.41511, 0.11482, 0.00053, 0.46330
257, 0.18097, 0.32834, 114.00000, 3.22807, 1.06460, 0.06746, 0.00059, 1.44701, 0.06746, 0.00059, 0.50877
258, 0.26634, 0.47787, 144.00000, 2.42361, 1.16223, 0.05873, 0.00041, 1.44764, 0.05873, 0.00041, 0.48611
259, 0.19412, 0.35428, 102.00000, 2.84314, 1.01225, 0.06657, 0.00065, 1.38441, 0.06657, 0.00065, 0.51961
260, 0.08501, 0.17977, 2991.00000, 4.45369, 0.80078, 0.72081, 0.00024, 0.99140, 0.72081, 0.00024, 0.46005
261, 0.13536, 0.25507, 285.00000, 3.64912, 0.93242, 0.12137, 0.00043, 1.30390, 0.12137, 0.00043, 0.36491
262, 0.13491, 0.25462, 172.00000, 3.87209, 0.98879, 0.07162, 0.00042, 1.31926, 0.07162, 0.00042, 0.41279
263, 0.12235, 0.25660, 28.00000, 3.85714, 1.00791, 0.01347, 0.00048, 1.11038, 0.01347, 0.00048, 0.42857
264, 0.17500, 0.36443, 5.00000, 3.20000, 1.30384, 0.00280, 0.00056, 0.95027, 0.00280, 0.00056, 0.60000
265, 0.13463, 0.25436, 772.00000, 3.93264, 1.00097, 0.24087, 0.00031, 1.31921, 0.24087, 0.00031, 0.42228
266, 0.17457, 0.31834, 705.00000, 3.42553, 1.09125, 0.24848, 0.00035, 1.46081, 0.24848, 0.00035, 0.50780
267, 0.25037, 0.44852, 140.00000, 2.72857, 1.22822, 0.07297, 0.00052, 1.54985, 0.07297, 0.00052, 0.38571
268, 0.12882, 0.25083, 54.00000, 3.37037, 0.85332, 0.02802, 0.00052, 1.18887, 0.02802, 0.00052, 0.50000
269, 0.11396, 0.22844, 55.00000, 3.52727, 0.81319, 0.03312, 0.00060, 1.10470, 0.03312, 0.00060, 0.38182
270, 0.19536, 0.35306, 79.00000, 3.03797, 1.07945, 0.03521, 0.00045, 1.46052, 0.03521, 0.00045, 0.45570
271, 0.15809, 0.29380, 63.00000, 3.14286, 0.93078, 0.03564, 0.00057, 1.30609, 0.03564, 0.00057, 0.46032
272, 0.12637, 0.23683, 383.00000, 3.72585, 0.88355, 0.16553, 0.00043, 1.26314, 0.16553, 0.00043, 0.42559
273, 0.20594, 0.37262, 244.00000, 2.89754, 1.08191, 0.13342, 0.00055, 1.47187, 0.13342, 0.00055, 0.44262
274, 0.23026, 0.41775, 24.00000, 2.37500, 1.01350, 0.01395, 0.00058, 1.32089, 0.01395, 0.00058, 0.45833
275, 0.21964, 0.40355, 80.00000, 2.53750, 1.03047, 0.04938, 0.00062, 1.40952, 0.04938, 0.00062, 0.55000
276, 0.19918, 0.36518, 228.00000, 2.69298, 0.98560, 0.11123, 0.00049, 1.36066, 0.11123, 0.00049, 0.44737
277, 0.16278, 0.30039, 170.00000, 3.18235, 0.95876, 0.07621, 0.00045, 1.36353, 0.07621, 0.00045, 0.50000
278, 0.18273, 0.34257, 40.00000, 2.75000, 0.95407, 0.02407, 0.00060, 1.31810, 0.02407, 0.00060, 0.37500
279, 0.13285, 0.26107, 46.00000, 3.71739, 0.98122, 0.02475, 0.00054, 1.27721, 0.02475, 0.00054, 0.47826
280, 0.12660, 0.24019, 212.00000, 3.57075, 0.85968, 0.12120, 0.00057, 1.23749, 0.12120, 0.00057, 0.41509
281, 0.12544, 0.23355, 233.00000, 3.64807, 0.85385, 0.10654, 0.00046, 1.24406, 0.10654, 0.00046, 0.45494
282, 0.18677, 0.34462, 215.00000, 3.22326, 1.11339, 0.12022, 0.00056, 1.44458, 0.12022, 0.00056, 0.34884
283, 0.17901, 0.33333, 18.00000, 3.00000, 1.02899, 0.00587, 0.00033, 1.27626, 0.00587, 0.00033, 0.61111
284, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
285, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
286, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00072, 0.00072, 0.00000, 0.00072, 0.00072, 0.00000
287, 0.17486, 0.33436, 21.00000, 2.90476, 0.99523, 0.01494, 0.00071, 1.30409, 0.01494, 0.00071, 0.47619
288, 0.23299, 0.41544, 700.00000, 3.14429, 1.30720, 0.30071, 0.00043, 1.57788, 0.30071, 0.00043, 0.47286
289, 0.15000, 0.27511, 158.00000, 3.34177, 0.92228, 0.08019, 0.00051, 1.31576, 0.08019, 0.00051, 0.43038
290, 0.13021, 0.24192, 168.00000, 3.91667, 0.95036, 0.06417, 0.00038, 1.29441, 0.06417, 0.00038, 0.47024
291, 0.23703, 0.44289, 48.00000, 2.20833, 0.98841, 0.02871, 0.00060, 1.33671, 0.02871, 0.00060, 0.50000
292, 0.15287, 0.28498, 733.00000, 3.26876, 0.93216, 0.30869, 0.00042, 1.33485, 0.30869, 0.00042, 0.44611
293, 0.10894, 0.20959, 923.00000, 4.10618, 0.86106, 0.32589, 0.00035, 1.18656, 0.32589, 0.00035, 0.44637
294, 0.16593, 0.31379, 42.00000, 3.09524, 0.98301, 0.02302, 0.00055, 1.30010, 0.02302, 0.00055, 0.40476
295, 0.15690, 0.29580, 29.00000, 2.75862, 0.83045, 0.02245, 0.00077, 1.19434, 0.02245, 0.00077, 0.68966
296, 0.11221, 0.22901, 2171.00000, 4.27821, 0.97997, 0.60967, 0.00028, 1.15426, 0.60967, 0.00028, 0.45877
297, 0.22701, 0.40655, 28.00000, 3.10714, 1.28638, 0.01537, 0.00055, 1.51804, 0.01537, 0.00055, 0.42857
298, 0.07633, 0.16704, 23.00000, 3.91304, 0.66831, 0.00966, 0.00042, 0.92014, 0.00966, 0.00042, 0.39130
299, 0.14637, 0.27375, 143.00000, 3.66434, 1.00663, 0.06073, 0.00042, 1.36054, 0.06073, 0.00042, 0.46853
300, 0.11342, 0.21560, 705.00000, 3.75887, 0.81098, 0.29498, 0.00042, 1.19056, 0.29498, 0.00042, 0.47234
301, 0.15198, 0.28116, 43.00000, 3.30233, 0.93948, 0.02025, 0.00047, 1.31834, 0.02025, 0.00047, 0.53488
302, 0.13294, 0.25133, 86.00000, 3.81395, 0.96420, 0.04003, 0.00047, 1.31197, 0.04003, 0.00047, 0.43023
303, 0.18214, 0.33350, 418.00000, 2.97608, 0.99370, 0.20032, 0.00048, 1.39988, 0.20032, 0.00048, 0.44258
304, 0.18338, 0.33278, 35.00000, 3.14286, 1.06116, 0.02002, 0.00057, 1.43902, 0.02002, 0.00057, 0.28571
305, 0.22538, 0.40984, 127.00000, 2.50394, 1.03029, 0.06911, 0.00054, 1.40949, 0.06911, 0.00054, 0.39370
306, 0.10602, 0.20738, 334.00000, 4.22754, 0.87800, 0.11941, 0.00036, 1.15290, 0.11941, 0.00036, 0.41617
307, 0.11679, 0.22768, 243.00000, 4.09877, 0.93515, 0.10338, 0.00043, 1.22353, 0.10338, 0.00043, 0.47325
308, 0.12204, 0.23322, 202.00000, 3.96535, 0.92709, 0.08780, 0.00043, 1.24589, 0.08780, 0.00043, 0.45545
309, 0.15101, 0.29373, 48.00000, 3.68750, 1.09460, 0.01481, 0.00031, 1.30973, 0.01481, 0.00031, 0.39583
310, 0.22917, 0.41458, 6.00000, 2.66667, 1.21106, 0.00097, 0.00016, 1.32966, 0.00097, 0.00016, 0.66667
311, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00134, 0.00134, 0.00000, 0.00134, 0.00134, 0.00000
312, 0.24925, 0.45135, 112.00000, 2.43750, 1.10512, 0.06366, 0.00057, 1.45106, 0.06366, 0.00057, 0.49107
313, 0.22104, 0.39785, 54.00000, 2.88889, 1.16013, 0.02081, 0.00039, 1.51831, 0.02081, 0.00039, 0.35185
314, 0.13069, 0.24469, 300.00000, 3.85000, 0.94365, 0.11057, 0.00037, 1.30315, 0.11057, 0.00037, 0.42000
315, 0.25165, 0.45049, 153.00000, 2.65359, 1.19934, 0.08909, 0.00058, 1.52539, 0.08909, 0.00058, 0.43791
316, 0.15551, 0.28689, 1116.00000, 3.49014, 1.00174, 0.39377, 0.00035, 1.38983, 0.39377, 0.00035, 0.45968
317, 0.17436, 0.32064, 641.00000, 3.19189, 1.02424, 0.25162, 0.00039, 1.41201, 0.25162, 0.00039, 0.46178
318, 0.07005, 0.15375, 2227.00000, 4.55456, 0.70044, 0.59338, 0.00027, 0.88013, 0.59338, 0.00027, 0.45846
319, 0.11691, 0.22520, 273.00000, 3.89377, 0.87850, 0.12378, 0.00045, 1.22953, 0.12378, 0.00045, 0.36996
320, 0.16542, 0.30136, 32.00000, 3.40625, 1.04293, 0.01924, 0.00060, 1.41895, 0.01924, 0.00060, 0.25000
321, 0.13086, 0.24902, 61.00000, 3.75410, 0.94262, 0.02529, 0.00041, 1.27720, 0.02529, 0.00041, 0.54098
322, 0.14661, 0.27047, 209.00000, 3.71292, 1.00665, 0.10484, 0.00050, 1.37166, 0.10484, 0.00050, 0.46411
323, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
324, 0.09993, 0.19099, 33.00000, 3.96970, 0.76994, 0.01718, 0.00052, 1.12010, 0.01718, 0.00052, 0.30303
325, 0.26463, 0.47434, 49.00000, 2.44898, 1.17369, 0.03026, 0.00062, 1.44909, 0.03026, 0.00062, 0.53061
326, 0.09378, 0.19048, 61.00000, 4.34426, 0.83437, 0.02868, 0.00047, 1.03786, 0.02868, 0.00047, 0.50820
327, 0.27318, 0.48801, 358.00000, 2.61453, 1.27770, 0.16452, 0.00046, 1.54397, 0.16452, 0.00046, 0.45251
328, 0.18480, 0.33693, 144.00000, 3.11111, 1.05188, 0.06697, 0.00047, 1.43531, 0.06697, 0.00047, 0.48611
329, 0.15419, 0.28586, 990.00000, 3.37677, 0.96578, 0.34573, 0.00035, 1.36451, 0.34573, 0.00035, 0.44848
330, 0.21882, 0.39705, 149.00000, 2.73154, 1.08821, 0.07826, 0.00053, 1.47035, 0.07826, 0.00053, 0.44295
331, 0.13919, 0.26199, 21.00000, 3.09524, 0.83095, 0.01294, 0.00062, 1.18165, 0.01294, 0.00062, 0.38095
332, 0.22993, 0.41968, 161.00000, 2.54658, 1.07209, 0.07701, 0.00048, 1.41002, 0.07701, 0.00048, 0.47826
333, 0.17892, 0.32599, 410.00000, 3.50244, 1.14317, 0.19497, 0.00048, 1.48152, 0.19497, 0.00048, 0.47073
334, 0.14246, 0.26776, 114.00000, 3.85965, 1.03801, 0.05359, 0.00047, 1.35192, 0.05359, 0.00047, 0.40351
335, 0.13406, 0.25426, 41.00000, 3.48780, 0.89783, 0.02660, 0.00065, 1.27299, 0.02660, 0.00065, 0.43902
336, 0.22497, 0.41963, 19.00000, 2.68421, 1.15723, 0.01056, 0.00056, 1.33419, 0.01056, 0.00056, 0.31579
337, 0.12408, 0.23455, 693.00000, 3.84127, 0.90162, 0.27939, 0.00040, 1.26715, 0.27939, 0.00040, 0.42713
338, 0.19276, 0.35619, 221.00000, 2.88235, 1.02899, 0.11469, 0.00052, 1.40958, 0.11469, 0.00052, 0.47059
339, 0.14433, 0.26763, 673.00000, 3.49926, 0.93720, 0.26194, 0.00039, 1.33558, 0.26194, 0.00039, 0.43834
340, 0.15225, 0.28417, 84.00000, 3.27381, 0.93591, 0.04825, 0.00057, 1.33366, 0.04825, 0.00057, 0.44048
341, 0.14584, 0.26547, 31.00000, 3.83871, 1.03591, 0.01351, 0.00044, 1.33017, 0.01351, 0.00044, 0.45161
342, 0.14377, 0.27064, 518.00000, 3.67761, 0.99628, 0.19649, 0.00038, 1.35029, 0.19649, 0.00038, 0.42278
343, 0.29085, 0.52504, 42.00000, 2.42857, 1.29054, 0.01820, 0.00043, 1.49944, 0.01820, 0.00043, 0.47619
344, 0.19987, 0.36196, 766.00000, 3.14883, 1.14048, 0.30275, 0.00040, 1.49907, 0.30275, 0.00040, 0.44517
345, 0.14036, 0.26507, 469.00000, 3.80597, 1.00993, 0.17781, 0.00038, 1.34181, 0.17781, 0.00038, 0.38166
346, 0.14155, 0.26904, 120.00000, 3.52500, 0.95233, 0.06771, 0.00056, 1.31427, 0.06771, 0.00056, 0.47500
347, 0.20756, 0.37340, 46.00000, 3.17391, 1.19823, 0.02625, 0.00057, 1.53028, 0.02625, 0.00057, 0.41304
348, 0.13597, 0.25656, 455.00000, 3.69890, 0.95002, 0.18518, 0.00041, 1.31806, 0.18518, 0.00041, 0.40659
349, 0.11518, 0.22107, 1059.00000, 3.72616, 0.82413, 0.37945, 0.00036, 1.20074, 0.37945, 0.00036, 0.43815
350, 0.13634, 0.25744, 515.00000, 3.39223, 0.87415, 0.21085, 0.00041, 1.27005, 0.21085, 0.00041, 0.47379
351, 0.16746, 0.30772, 257.00000, 3.34241, 1.03053, 0.11280, 0.00044, 1.41902, 0.11280, 0.00044, 0.42802
352, 0.19357, 0.35801, 119.00000, 3.13445, 1.12690, 0.05639, 0.00047, 1.43847, 0.05639, 0.00047, 0.41176
353, 0.17411, 0.31694, 734.00000, 3.44550, 1.09278, 0.30571, 0.00042, 1.46209, 0.30571, 0.00042, 0.44687
354, 0.16397, 0.30222, 67.00000, 3.17910, 0.96806, 0.04174, 0.00062, 1.36029, 0.04174, 0.00062, 0.53731
355, 0.23409, 0.42984, 267.00000, 2.35206, 1.01290, 0.14678, 0.00055, 1.38043, 0.14678, 0.00055, 0.41948
356, 0.12811, 0.24717, 2194.00000, 4.08797, 1.01066, 0.61208, 0.00028, 1.27131, 0.61208, 0.00028, 0.45533
357, 0.13258, 0.24942, 1233.00000, 3.74371, 0.93412, 0.41545, 0.00034, 1.30525, 0.41545, 0.00034, 0.44282
358, 0.18389, 0.33802, 141.00000, 3.17021, 1.07542, 0.06360, 0.00045, 1.44520, 0.06360, 0.00045, 0.39007
359, 0.13115, 0.25920, 19.00000, 3.21053, 0.85498, 0.01350, 0.00071, 1.13629, 0.01350, 0.00071, 0.31579
360, 0.24253, 0.44081, 127.00000, 2.49606, 1.10464, 0.07449, 0.00059, 1.46241, 0.07449, 0.00059, 0.48819
361, 0.13419, 0.25206, 268.00000, 3.42164, 0.86409, 0.13301, 0.00050, 1.26319, 0.13301, 0.00050, 0.48881
362, 0.15739, 0.29119, 239.00000, 3.36402, 0.98162, 0.10355, 0.00043, 1.37727, 0.10355, 0.00043, 0.44351
363, 0.09176, 0.18833, 62.00000, 4.25806, 0.80847, 0.02319, 0.00037, 1.05602, 0.02319, 0.00037, 0.38710
364, 0.13289, 0.24975, 1121.00000, 3.86084, 0.96468, 0.39132, 0.00035, 1.31339, 0.39132, 0.00035, 0.46030
365, 0.15750, 0.29481, 71.00000, 3.16901, 0.94091, 0.03961, 0.00056, 1.29755, 0.03961, 0.00056, 0.45070
366, 0.24589, 0.43789, 251.00000, 2.82072, 1.23763, 0.10424, 0.00042, 1.56018, 0.10424, 0.00042, 0.51394
367, 0.17033, 0.31316, 1179.00000, 3.27905, 1.02730, 0.43339, 0.00037, 1.41921, 0.43339, 0.00037, 0.46141
368, 0.14552, 0.27113, 802.00000, 3.52369, 0.95599, 0.33192, 0.00041, 1.34471, 0.33192, 0.00041, 0.45137
369, 0.15858, 0.29260, 58.00000, 3.31034, 0.97705, 0.03895, 0.00067, 1.37322, 0.03895, 0.00067, 0.37931
370, 0.19659, 0.36290, 412.00000, 2.89806, 1.05300, 0.17738, 0.00043, 1.41314, 0.17738, 0.00043, 0.49515
371, 0.15359, 0.28756, 212.00000, 3.17925, 0.91638, 0.11704, 0.00055, 1.31651, 0.11704, 0.00055, 0.37736
372, 0.16043, 0.29945, 428.00000, 3.15421, 0.94562, 0.20502, 0.00048, 1.34039, 0.20502, 0.00048, 0.43925
373, 0.11116, 0.21153, 258.00000, 3.85659, 0.81736, 0.12196, 0.00047, 1.18782, 0.12196, 0.00047, 0.41860
374, 0.26710, 0.49507, 183.00000, 2.11475, 1.04983, 0.09747, 0.00053, 1.36173, 0.09747, 0.00053, 0.46995
375, 0.13445, 0.25000, 17.00000, 3.29412, 0.84887, 0.01415, 0.00083, 1.20570, 0.01415, 0.00083, 0.52941
376, 0.14633, 0.27303, 350.00000, 3.24571, 0.88746, 0.16739, 0.00048, 1.29285, 0.16739, 0.00048, 0.45143
377, 0.14448, 0.27056, 1650.00000, 3.56545, 0.96495, 0.53816, 0.00033, 1.34518, 0.53816, 0.00033, 0.44970
378, 0.18545, 0.33994, 140.00000, 2.89286, 0.98694, 0.06577, 0.00047, 1.39136, 0.06577, 0.00047, 0.43571
379, 0.19198, 0.35104, 436.00000, 2.88991, 1.01564, 0.19540, 0.00045, 1.41216, 0.19540, 0.00045, 0.47248
380, 0.13848, 0.25820, 1400.00000, 3.63429, 0.93871, 0.48464, 0.00035, 1.32486, 0.48464, 0.00035, 0.45429
381, 0.17445, 0.31926, 211.00000, 3.26066, 1.04349, 0.10134, 0.00048, 1.43499, 0.10134, 0.00048, 0.44076
382, 0.20197, 0.36786, 272.00000, 2.93382, 1.08122, 0.14397, 0.00053, 1.45206, 0.14397, 0.00053, 0.44853
383, 0.15035, 0.28180, 270.00000, 3.26667, 0.92226, 0.12332, 0.00046, 1.31538, 0.12332, 0.00046, 0.42593
384, 0.18750, 0.34310, 40.00000, 2.90000, 1.00766, 0.02684, 0.00067, 1.40251, 0.02684, 0.00067, 0.32500
385, 0.12353, 0.23529, 10.00000, 3.40000, 0.84327, 0.00726, 0.00073, 1.16828, 0.00726, 0.00073, 0.50000
386, 0.24530, 0.43965, 30.00000, 2.60000, 1.16264, 0.01842, 0.00061, 1.37989, 0.01842, 0.00061, 0.43333
387, 0.19517, 0.35593, 102.00000, 2.74510, 0.98188, 0.05669, 0.00056, 1.37589, 0.05669, 0.00056, 0.42157
388, 0.13236, 0.25013, 97.00000, 3.63918, 0.91499, 0.05029, 0.00052, 1.29174, 0.05029, 0.00052, 0.40206
389, 0.12027, 0.22773, 20.00000, 3.70000, 0.86450, 0.01187, 0.00059, 1.20797, 0.01187, 0.00059, 0.35000
390, 0.16900, 0.30890, 59.00000, 3.54237, 1.10363, 0.02983, 0.00051, 1.44429, 0.02983, 0.00051, 0.40678
391, 0.16355, 0.30525, 40.00000, 3.27500, 1.01242, 0.02081, 0.00052, 1.37555, 0.02081, 0.00052, 0.32500
392, 0.24000, 0.42857, 25.00000, 2.80000, 1.22474, 0.01480, 0.00059, 1.53672, 0.01480, 0.00059, 0.68000
393, 0.27624, 0.53294, 105.00000, 1.85714, 0.99449, 0.05394, 0.00051, 1.22759, 0.05394, 0.00051, 0.56190
394, 0.14983, 0.27273, 18.00000, 3.66667, 1.02899, 0.01126, 0.00063, 1.30148, 0.01126, 0.00063, 0.61111
395, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
396, 0.00000, 0.00000, 1.00000, 4.00000, 0.00000, 0.00067, 0.00067, 0.00000, 0.00067, 0.00067, 1.00000
397, 0.23851, 0.42931, 12.00000, 2.41667, 1.08362, 0.00495, 0.00041, 1.35798, 0.00495, 0.00041, 0.58333
398, 0.00000, 0.00000, 1.00000, 4.00000, 0.00000, 0.00066, 0.00066, 0.00000, 0.00066, 0.00066, 1.00000
399, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
400, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
401, 0.16667, 0.33333, 2.00000, 3.00000, 1.41421, 0.00094, 0.00047, 0.69315, 0.00094, 0.00047, 1.00000
402, 0.00000, 0.00000, 1.00000, 3.00000, 0.00000, 0.00005, 0.00005, 0.00000, 0.00005, 0.00005, 1.00000
403, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000
404, 0.11667, 0.22111, 4.00000, 3.75000, 0.95743, 0.00082, 0.00021, 1.03972, 0.00082, 0.00021, 0.00000
405, 0.28603, 0.53090, 203.00000, 2.12315, 1.12997, 0.08830, 0.00043, 1.35880, 0.08830, 0.00043, 0.49754
406, 0.08190, 0.19199, 8.00000, 3.62500, 0.74402, 0.00259, 0.00032, 0.73562, 0.00259, 0.00032, 0.62500
407, 0.23724, 0.42350, 193.00000, 2.91192, 1.23639, 0.08863, 0.00046, 1.55557, 0.08863, 0.00046, 0.49223
